D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a25.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 13:11:09 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
8.5595,1000.03,0.00,17510.50,0.00,1000.03,4500.70,2000.14,1500.08,1500.08,31534.42,500.01,500.01,0.00,0.00,0.00,2000.14,71679.58,3000.32,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.7396,500.01,0.00,25021.44,0.00,500.01,8502.49,2000.14,1500.08,1250.05,37047.49,0.00,1500.08,1000.03,0.00,0.00,4000.56,83745.03,2000.14,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9196,500.01,0.00,17510.50,0.00,500.01,12004.96,2000.14,2250.17,1500.08,41559.76,500.01,3000.31,0.00,0.00,0.00,1500.08,74694.99,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.0996,1000.03,0.00,23018.15,0.00,0.00,14006.75,2500.22,1750.11,2250.17,32035.52,500.01,5501.05,0.00,500.01,500.01,2000.14,59624.31,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2797,1000.03,0.00,17510.50,0.00,0.00,7001.69,2500.22,2000.14,1500.08,32536.64,0.00,4000.56,0.00,0.00,0.00,500.01,71679.58,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.4597,1000.03,0.00,20514.42,0.00,1000.03,13005.82,500.01,2500.22,1000.03,36044.96,500.01,3500.43,0.00,0.00,0.00,3000.32,66152.99,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.6398,0.00,0.00,23518.95,0.00,0.00,8002.20,2000.14,2250.17,500.01,35543.72,0.00,3000.31,0.00,0.00,0.00,1000.04,62637.18,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8198,1000.03,0.00,17510.50,0.00,1000.03,11004.17,2000.14,2750.26,500.01,33538.93,0.00,4500.70,0.00,0.00,0.00,5000.88,73689.78,2000.14,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.9999,2000.14,0.00,23018.15,0.00,500.01,9002.79,2000.14,1000.03,1000.03,32035.52,500.01,3000.31,0.00,500.01,500.01,2500.22,71177.08,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1799,1000.03,0.00,20514.42,0.00,0.00,13506.28,3000.31,1000.03,1000.03,45070.27,0.00,5000.87,0.00,0.00,0.00,3000.32,66152.99,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
